id_clientes,cliente,endereco,id_concessionarias,data_inclusao,data_atualizacao
176950,Marcos Carolina Pereira,"Rodovia Rei da Vida, 6635",21,2025-03-12 02:50:01.779586+00:00,2025-03-12 02:50:01.779586+00:00
178482,Camila Ricardo Lima,"Rodovia Independência dos Navegantes, 4867",24,2025-03-17 10:30:02.038869+00:00,2025-03-17 10:30:02.038869+00:00
180014,Leonardo Juliana Ribeiro,"Rodovia São Pedro do Campo, 9252",20,2025-03-22 18:10:01.382197+00:00,2025-03-22 18:10:01.382197+00:00
180297,Fernanda Ana Monteiro,"Travessa Vitória das Acácias, 6591",5,2025-03-23 17:55:01.335185+00:00,2025-03-23 17:55:01.335185+00:00
181829,Rebeca Gustavo Campos,"Estrada Marechal da Colina, 1154",5,2025-03-29 01:35:01.277629+00:00,2025-03-29 01:35:01.277629+00:00
182253,Gabriela Clara Barros,"Passagem Central do Campo, 4278",28,2025-03-30 12:55:01.988660+00:00,2025-03-30 12:55:01.988660+00:00
183785,Nathalia Larissa Dias,"Beco Xavier das Estrelas, 4742",5,2025-04-04 20:35:02.232580+00:00,2025-04-04 20:35:02.232580+00:00
175419,Mariana Eduardo Pinto,"Avenida Santa da Harmonia, 7660",18,2025-03-06 19:15:01.753884+00:00,2025-03-06 19:15:01.753884+00:00
176951,Carlos Antônio Araújo,"Alameda Visconde da Serra, 8936",21,2025-03-12 02:55:02.008230+00:00,2025-03-12 02:55:02.008230+00:00
178483,Alexandre Larissa Alves,"Beco Santo da Estação, 8113",5,2025-03-17 10:35:01.252961+00:00,2025-03-17 10:35:01.252961+00:00
180015,Sara Marcos Campos,"Travessa Pinheiros das Acácias, 9354",4,2025-03-22 18:15:01.554377+00:00,2025-03-22 18:15:01.554377+00:00
180298,Felipe Fábio Carvalho,"Avenida Rei dos Pássaros, 9166",23,2025-03-23 18:00:01.534701+00:00,2025-03-23 18:00:01.534701+00:00
181830,Simone Márcia Cavalcanti,"Vila Vitória do Porto, 1504",14,2025-03-29 01:40:01.441876+00:00,2025-03-29 01:40:01.441876+00:00
182254,Gustavo Maria Barbosa,"Rodovia Libertadores do Vale, 4167",18,2025-03-30 13:00:01.191874+00:00,2025-03-30 13:00:01.191874+00:00
183786,Diego Paula Ribeiro,"Vila Padre dos Viajantes, 9315",17,2025-04-04 20:40:01.452121+00:00,2025-04-04 20:40:01.452121+00:00
175420,Mateus Rafael Silva,"Vila Amazonas dos Santos, 842",29,2025-03-06 19:20:01.912739+00:00,2025-03-06 19:20:01.912739+00:00
176952,Sara Felipe Costa,"Passagem Brasil da Praia, 2266",25,2025-03-12 03:00:01.165151+00:00,2025-03-12 03:00:01.165151+00:00
178484,Caio Francisco Mendes,"Passagem São Pedro do Mar, 3194",28,2025-03-17 10:40:01.435117+00:00,2025-03-17 10:40:01.435117+00:00
180016,Sara Fábio Santos,"Travessa Ipiranga da Vida, 1635",22,2025-03-22 18:20:01.741561+00:00,2025-03-22 18:20:01.741561+00:00
180299,Rafael da Barros,"Avenida Bandeirantes da Fonte, 3567",16,2025-03-23 18:05:01.692544+00:00,2025-03-23 18:05:01.692544+00:00
181831,Marcelo Juliana Almeida,"Rua Flores da Felicidade, 3386",6,2025-03-29 01:45:01.667568+00:00,2025-03-29 01:45:01.667568+00:00
182255,Leonardo Samuel Fernandes,"Passagem Tocantins dos Navegantes, 3102",13,2025-03-30 13:05:01.394804+00:00,2025-03-30 13:05:01.394804+00:00
183787,Luiz Alice Silva,"Praça Xavier Vinhedos, 5057",23,2025-04-04 20:45:01.667277+00:00,2025-04-04 20:45:01.667277+00:00
175421,Clara Sofia Pereira,"Via Santa da Liberdade, 5857",3,2025-03-06 19:25:02.084262+00:00,2025-03-06 19:25:02.084262+00:00
176953,Rafael Lucas Alves,"Vila Santana da Fonte, 9367",19,2025-03-12 03:05:01.344247+00:00,2025-03-12 03:05:01.344247+00:00
178485,César Eduardo Dias,"Largo Nossa Senhora da Serra, 9083",1,2025-03-17 10:45:01.619561+00:00,2025-03-17 10:45:01.619561+00:00
180017,Henrique João Fernandes,"Via Santo das Acácias, 1073",14,2025-03-22 18:25:01.957101+00:00,2025-03-22 18:25:01.957101+00:00
180300,Felipe Pedro Castro,"Via Atlântica das Dunas, 7060",1,2025-03-23 18:10:01.834027+00:00,2025-03-23 18:10:01.834027+00:00
181832,Patrícia Ana Souza,"Estrada Santa da Inovação, 9230",28,2025-03-29 01:50:01.903661+00:00,2025-03-29 01:50:01.903661+00:00
182256,Daniela José Campos,"Rua Santa do Mar, 4922",29,2025-03-30 13:10:01.566745+00:00,2025-03-30 13:10:01.566745+00:00
183788,Clara Ricardo Almeida,"Travessa Internacional da Vida, 6233",5,2025-04-04 20:50:01.942083+00:00,2025-04-04 20:50:01.942083+00:00
175422,Mariana Francisco Santos,"Beco Ipiranga do Campo, 1560",10,2025-03-06 19:30:01.265066+00:00,2025-03-06 19:30:01.265066+00:00
176954,Gustavo das Rodrigues,"Estrada Coronel da Pedra, 9278",14,2025-03-12 03:10:01.527671+00:00,2025-03-12 03:10:01.527671+00:00
178486,Patrícia José Alves,"Rua Marquês da Montanha, 4267",25,2025-03-17 10:50:01.789238+00:00,2025-03-17 10:50:01.789238+00:00
180018,Rebeca Luís Alves,"Estrada Juscelino do Progresso, 6450",29,2025-03-22 18:30:02.186023+00:00,2025-03-22 18:30:02.186023+00:00
180301,Marcelo Antônio Freitas,"Travessa Voluntários do Bosque, 9437",15,2025-03-23 18:15:02.011864+00:00,2025-03-23 18:15:02.011864+00:00
181833,Alexandre do Rocha,"Avenida Santo da Vida, 5326",16,2025-03-29 01:55:02.120657+00:00,2025-03-29 01:55:02.120657+00:00
182257,Patrícia da Ribeiro,"Rodovia Xavier da Liberdade, 7148",23,2025-03-30 13:15:01.786703+00:00,2025-03-30 13:15:01.786703+00:00
183789,Carlos do Lima,"Estrada Oliveira da Paz, 7884",6,2025-04-04 20:55:01.193966+00:00,2025-04-04 20:55:01.193966+00:00
175423,Alexandre Luís Santos,"Avenida Barão do Porto, 5810",14,2025-03-06 19:35:01.174620+00:00,2025-03-06 19:35:01.174620+00:00
176955,Tatiana Fernando Moura,"Beco Xavier do Bosque, 1235",5,2025-03-12 03:15:01.758913+00:00,2025-03-12 03:15:01.758913+00:00
178487,Ana Juliana Freitas,"Largo Duque da Harmonia, 1424",25,2025-03-17 10:55:01.992401+00:00,2025-03-17 10:55:01.992401+00:00
180019,Tatiana Rafael Lima,"Praça Marquês da Montanha, 5220",21,2025-03-22 18:35:01.413782+00:00,2025-03-22 18:35:01.413782+00:00
180302,Gabriela Márcia Monteiro,"Travessa Atlântica dos Peixes, 3053",19,2025-03-23 18:20:01.153877+00:00,2025-03-23 18:20:01.153877+00:00
181834,Henrique Carla Silva,"Estrada Paulista da Serra, 5303",16,2025-03-29 02:00:01.534303+00:00,2025-03-29 02:00:01.534303+00:00
182258,Aline Rosa Costa,"Alameda Doutor do Pacífico, 9533",28,2025-03-30 13:20:02.098950+00:00,2025-03-30 13:20:02.098950+00:00
183790,Daniela Pedro Nascimento,"Largo Santana do Bosque, 7481",9,2025-04-04 21:00:01.371531+00:00,2025-04-04 21:00:01.371531+00:00
175424,Camila Larissa Rodrigues,"Rua Juscelino dos Navegantes, 859",20,2025-03-06 19:40:01.320068+00:00,2025-03-06 19:40:01.320068+00:00
176956,Rafael Clara Freitas,"Praça Tocantins da Aventura, 3027",18,2025-03-12 03:20:02.024549+00:00,2025-03-12 03:20:02.024549+00:00
178488,Vanessa Rosa Lima,"Rua Paulista da Colina, 3182",13,2025-03-17 11:00:01.143913+00:00,2025-03-17 11:00:01.143913+00:00
180020,Gabriela Rafael Dias,"Rua Libertadores da Tecnologia, 2266",1,2025-03-22 18:40:01.592297+00:00,2025-03-22 18:40:01.592297+00:00
180303,Tiago Maria Castro,"Via Pinheiros do Porto, 3110",15,2025-03-23 18:25:01.427673+00:00,2025-03-23 18:25:01.427673+00:00
181835,Vanessa Clara Moura,"Rua Santo da Praia, 6465",5,2025-03-29 02:05:01.765450+00:00,2025-03-29 02:05:01.765450+00:00
182259,Patrícia da Castro,"Via São Pedro do Mar, 1235",25,2025-03-30 13:25:01.256685+00:00,2025-03-30 13:25:01.256685+00:00
183791,Fernando Ricardo Carvalho,"Largo Internacional da Lua, 4239",4,2025-04-04 21:05:01.535969+00:00,2025-04-04 21:05:01.535969+00:00
175425,Tatiana Eduardo Costa,"Alameda Jardim do Futuro, 7683",24,2025-03-06 19:45:01.499603+00:00,2025-03-06 19:45:01.499603+00:00
176957,Luiz do Nascimento,"Avenida Libertadores do Futuro, 9007",12,2025-03-12 03:25:01.193688+00:00,2025-03-12 03:25:01.193688+00:00
178489,Felipe Samuel Costa,"Vila Vitória do Vale, 3438",12,2025-03-17 11:05:01.312878+00:00,2025-03-17 11:05:01.312878+00:00
180021,Marcelo Carolina Freitas,"Rodovia Bandeirantes dos Coqueiros, 610",9,2025-03-22 18:45:01.999161+00:00,2025-03-22 18:45:01.999161+00:00
180304,Isabela Pedro Pereira,"Rodovia Nossa Senhora da Estação, 6049",24,2025-03-23 18:30:01.567673+00:00,2025-03-23 18:30:01.567673+00:00
181836,Caio Alice Cardoso,"Largo Sete de Setembro das Américas, 4361",14,2025-03-29 02:10:01.957419+00:00,2025-03-29 02:10:01.957419+00:00
182260,Simone Antônio Costa,"Alameda Coronel dos Viajantes, 3046",5,2025-03-30 13:30:01.186631+00:00,2025-03-30 13:30:01.186631+00:00
183792,Carlos Juliana Rodrigues,"Praça Xavier do Lago, 6487",22,2025-04-04 21:10:01.696575+00:00,2025-04-04 21:10:01.696575+00:00
175426,Isabela Márcia Lima,"Beco Bandeirantes do Futuro, 3399",12,2025-03-06 19:50:01.691071+00:00,2025-03-06 19:50:01.691071+00:00
176958,Mateus Luís Souza,"Largo Voluntários dos Coqueiros, 3291",13,2025-03-12 03:30:01.393996+00:00,2025-03-12 03:30:01.393996+00:00
178490,Fernanda Carla Pinto,"Avenida Barão dos Coqueiros, 3310",4,2025-03-17 11:10:01.482716+00:00,2025-03-17 11:10:01.482716+00:00
180022,Tiago Clara Dias,"Avenida São João da Prosperidade, 7976",11,2025-03-22 18:50:01.154746+00:00,2025-03-22 18:50:01.154746+00:00
180305,Ana Clara Monteiro,"Rua Santa da Aventura, 1961",7,2025-03-23 18:35:01.726035+00:00,2025-03-23 18:35:01.726035+00:00
181837,Sara Juliana Araújo,"Alameda Jardim da Prosperidade, 5208",2,2025-03-29 02:15:02.140309+00:00,2025-03-29 02:15:02.140309+00:00
182261,Carlos Larissa Nascimento,"Estrada Paulista do Pacífico, 3968",27,2025-03-30 13:35:01.347955+00:00,2025-03-30 13:35:01.347955+00:00
183793,Mariana Carla Barros,"Praça Coronel dos Peixes, 3770",15,2025-04-04 21:15:01.958253+00:00,2025-04-04 21:15:01.958253+00:00
175427,Fernanda Fábio Gomes,"Via Savassi Vinhedos, 4260",3,2025-03-06 19:55:01.898391+00:00,2025-03-06 19:55:01.898391+00:00
176959,Renata Carla Cavalcanti,"Rodovia Visconde dos Coqueiros, 2501",5,2025-03-12 03:35:01.640276+00:00,2025-03-12 03:35:01.640276+00:00
178491,Felipe Leonardo Monteiro,"Rua Industrial das Américas, 3402",8,2025-03-17 11:15:01.667453+00:00,2025-03-17 11:15:01.667453+00:00
180023,Diego Carolina Pereira,"Largo Atlântica da Felicidade, 6168",13,2025-03-22 18:55:01.323850+00:00,2025-03-22 18:55:01.323850+00:00
180306,Rebeca Alice Costa,"Praça Laranjeiras do Futuro, 8171",26,2025-03-23 18:40:01.920860+00:00,2025-03-23 18:40:01.920860+00:00
181838,Sara Felipe Campos,"Travessa Sete de Setembro da Estação, 5701",14,2025-03-29 02:20:01.336339+00:00,2025-03-29 02:20:01.336339+00:00
182262,Mariana Fernando Almeida,"Travessa Independência dos Pássaros, 3593",11,2025-03-30 13:40:01.525021+00:00,2025-03-30 13:40:01.525021+00:00
183794,Fernanda Alice Gomes,"Largo São Pedro da Inovação, 1288",7,2025-04-04 21:20:01.129660+00:00,2025-04-04 21:20:01.129660+00:00
175428,Camila Carolina Barros,"Via Laranjeiras da Mata, 900",3,2025-03-06 20:00:02.293911+00:00,2025-03-06 20:00:02.293911+00:00
176960,Juliana da Monteiro,"Via Laranjeiras do Pacífico, 9856",11,2025-03-12 03:40:01.895102+00:00,2025-03-12 03:40:01.895102+00:00
178492,Carlos de Araújo,"Praça Zumbi das Dunas, 8172",29,2025-03-17 11:20:01.944774+00:00,2025-03-17 11:20:01.944774+00:00
180024,Lucas Fernando Cardoso,"Rodovia Ipiranga das Dunas, 3081",11,2025-03-22 19:00:01.492523+00:00,2025-03-22 19:00:01.492523+00:00
180307,Juliana Marcos Lima,"Vila Quintino dos Navegantes, 5421",25,2025-03-23 18:45:02.092785+00:00,2025-03-23 18:45:02.092785+00:00
181839,Tatiana Eduardo Gomes,"Rodovia Amazonas da Fonte, 6508",14,2025-03-29 02:25:01.609740+00:00,2025-03-29 02:25:01.609740+00:00
182263,Henrique Pedro Martins,"Vila Independência da Inovação, 2222",20,2025-03-30 13:45:01.727799+00:00,2025-03-30 13:45:01.727799+00:00
183795,Larissa Carla Silva,"Praça Xavier da Harmonia, 7745",5,2025-04-04 21:25:01.325826+00:00,2025-04-04 21:25:01.325826+00:00
175429,Cristina Ricardo Castro,"Rua Pinheiros da Vida, 6069",16,2025-03-06 20:05:01.645630+00:00,2025-03-06 20:05:01.645630+00:00
176961,Mateus Sofia Cavalcanti,"Via Padre das Rosas, 5578",25,2025-03-12 03:45:02.176765+00:00,2025-03-12 03:45:02.176765+00:00
178493,Renata Ricardo Fernandes,"Largo Coronel do Bosque, 2138",5,2025-03-17 11:25:02.153425+00:00,2025-03-17 11:25:02.153425+00:00
180025,Eduardo Clara Almeida,"Praça Bandeirantes do Campo, 5314",18,2025-03-22 19:05:01.658760+00:00,2025-03-22 19:05:01.658760+00:00
180308,Aline dos Martins,"Travessa Juscelino da Tecnologia, 1669",29,2025-03-23 18:50:01.258918+00:00,2025-03-23 18:50:01.258918+00:00
181840,Nathalia Ricardo Moura,"Passagem Vitória das Rosas, 4229",28,2025-03-29 02:30:01.764503+00:00,2025-03-29 02:30:01.764503+00:00
182264,Alexandre Larissa Freitas,"Via Central da Montanha, 6751",13,2025-03-30 13:50:01.904542+00:00,2025-03-30 13:50:01.904542+00:00
183796,Henrique Rosa Castro,"Travessa Oliveira dos Santos, 3872",16,2025-04-04 21:30:01.409921+00:00,2025-04-04 21:30:01.409921+00:00
175430,Mariana Larissa Pereira,"Rodovia Barão das Estrelas, 3150",20,2025-03-06 20:10:01.814994+00:00,2025-03-06 20:10:01.814994+00:00
176962,André João Mendes,"Alameda Amazonas das Américas, 5466",3,2025-03-12 03:50:01.376885+00:00,2025-03-12 03:50:01.376885+00:00
178494,Marcos Carolina Almeida,"Rodovia Santa da Estação, 796",5,2025-03-17 11:30:01.342523+00:00,2025-03-17 11:30:01.342523+00:00
180026,Gustavo Paula Martins,"Vila Doutor do Bosque, 3629",9,2025-03-22 19:10:01.863733+00:00,2025-03-22 19:10:01.863733+00:00
180309,César Paula Costa,"Largo Pinheiros da Paz, 2463",7,2025-03-23 18:55:01.421870+00:00,2025-03-23 18:55:01.421870+00:00
181841,Ana José Souza,"Travessa Libertadores dos Santos, 8077",20,2025-03-29 02:35:01.986617+00:00,2025-03-29 02:35:01.986617+00:00
182265,Lívia de Alves,"Via Quintino da Prosperidade, 5712",19,2025-03-30 13:55:02.143523+00:00,2025-03-30 13:55:02.143523+00:00
183797,Rafael Fábio Castro,"Rua Jardim da Pedra, 3552",5,2025-04-04 21:35:01.595388+00:00,2025-04-04 21:35:01.595388+00:00
175431,André Juliana Barbosa,"Via Visconde do Porto, 7554",5,2025-03-06 20:15:02.038776+00:00,2025-03-06 20:15:02.038776+00:00
176963,Julia Luís Araújo,"Estrada Duque da Praia, 9235",22,2025-03-12 03:55:01.582537+00:00,2025-03-12 03:55:01.582537+00:00
178495,Camila do Alves,"Rua Visconde do Lago, 2883",20,2025-03-17 11:35:01.518282+00:00,2025-03-17 11:35:01.518282+00:00
180027,Gustavo Ricardo Carvalho,"Passagem Savassi do Campo, 5909",28,2025-03-22 19:15:02.048249+00:00,2025-03-22 19:15:02.048249+00:00
180310,Camila Larissa Souza,"Estrada Laranjeiras dos Pássaros, 7031",16,2025-03-23 19:00:01.585043+00:00,2025-03-23 19:00:01.585043+00:00
181842,Felipe de Freitas,"Travessa Quintino da Montanha, 4788",2,2025-03-29 02:40:01.144176+00:00,2025-03-29 02:40:01.144176+00:00
182266,Gustavo Rafael Martins,"Travessa Nossa Senhora da Esperança, 7320",2,2025-03-30 14:00:01.318966+00:00,2025-03-30 14:00:01.318966+00:00
183798,Clara Pedro Cardoso,"Praça Padre da Lua, 2914",24,2025-04-04 21:40:01.820503+00:00,2025-04-04 21:40:01.820503+00:00
175432,Vanessa de Silva,"Travessa Voluntários do Progresso, 3366",22,2025-03-06 20:20:01.250482+00:00,2025-03-06 20:20:01.250482+00:00
176964,Sara do Oliveira,"Rodovia Jardim da Aventura, 5132",10,2025-03-12 04:00:01.808991+00:00,2025-03-12 04:00:01.808991+00:00
178496,Clara das Martins,"Praça Visconde da Estação, 6963",23,2025-03-17 11:40:01.728026+00:00,2025-03-17 11:40:01.728026+00:00
180028,Eduardo Luís Alves,"Via Rainha da Montanha, 4447",13,2025-03-22 19:20:01.226798+00:00,2025-03-22 19:20:01.226798+00:00
180311,Simone Felipe Martins,"Travessa Santa do Sol, 4713",3,2025-03-23 19:05:01.739133+00:00,2025-03-23 19:05:01.739133+00:00
181843,Eduardo Pedro Monteiro,"Estrada Marechal da Esperança, 4246",20,2025-03-29 02:45:01.301522+00:00,2025-03-29 02:45:01.301522+00:00
182267,Eduardo Maria Silva,"Avenida Tocantins dos Peixes, 6075",6,2025-03-30 14:05:01.519124+00:00,2025-03-30 14:05:01.519124+00:00
183799,Marcelo Márcia Costa,"Avenida Doutor dos Pássaros, 6723",26,2025-04-04 21:45:02.089444+00:00,2025-04-04 21:45:02.089444+00:00
175433,Patrícia Luís Alves,"Rodovia Jardim da Paz, 8288",17,2025-03-06 20:25:01.413248+00:00,2025-03-06 20:25:01.413248+00:00
176965,Carlos Antônio Martins,"Rua Xavier dos Santos, 5188",24,2025-03-12 04:05:02.041122+00:00,2025-03-12 04:05:02.041122+00:00
178497,Alexandre Francisco Barbosa,"Alameda Paulista do Campo, 9477",11,2025-03-17 11:45:01.942720+00:00,2025-03-17 11:45:01.942720+00:00
180029,Camila Rafael Silva,"Beco Tocantins da Colina, 7240",13,2025-03-22 19:25:01.398734+00:00,2025-03-22 19:25:01.398734+00:00
180312,Diego Maria Moura,"Vila Doutor do Bosque, 4066",27,2025-03-23 19:10:01.979261+00:00,2025-03-23 19:10:01.979261+00:00
181844,Diego Antônio Barbosa,"Via Santo das Rosas, 9078",7,2025-03-29 02:50:01.464471+00:00,2025-03-29 02:50:01.464471+00:00
182268,César Ana Araújo,"Vila Duque dos Navegantes, 5777",27,2025-03-30 14:10:01.709473+00:00,2025-03-30 14:10:01.709473+00:00
183800,Carlos Ana Cardoso,"Via Flores do Lago, 5470",13,2025-04-04 21:50:01.253411+00:00,2025-04-04 21:50:01.253411+00:00
175434,Gustavo Juliana Carvalho,"Rua Kennedy da Praia, 6411",22,2025-03-06 20:30:01.538151+00:00,2025-03-06 20:30:01.538151+00:00
176966,Larissa Rafael Oliveira,"Travessa Independência dos Santos, 6921",14,2025-03-12 04:10:01.212582+00:00,2025-03-12 04:10:01.212582+00:00
178498,Caio dos Cavalcanti,"Vila Zumbi da Floresta, 4645",18,2025-03-17 11:50:02.189648+00:00,2025-03-17 11:50:02.189648+00:00
180030,Vanessa Rafael Mendes,"Beco Vicente do Lago, 9705",24,2025-03-22 19:30:01.436044+00:00,2025-03-22 19:30:01.436044+00:00
180313,Felipe Gustavo Campos,"Avenida Santana da Felicidade, 3267",5,2025-03-23 19:15:01.183545+00:00,2025-03-23 19:15:01.183545+00:00
181845,Patrícia de Carvalho,"Praça Pinheiros da Fonte, 7496",13,2025-03-29 02:55:01.641806+00:00,2025-03-29 02:55:01.641806+00:00
182269,Sara Juliana Campos,"Via São João do Campo, 6761",9,2025-03-30 14:15:01.933374+00:00,2025-03-30 14:15:01.933374+00:00
183801,Caio dos Castro,"Rodovia Principal da Felicidade, 4002",5,2025-04-04 21:55:01.420480+00:00,2025-04-04 21:55:01.420480+00:00
175435,Simone dos Oliveira,"Rua Sete de Setembro da Aventura, 9697",28,2025-03-06 20:35:01.723935+00:00,2025-03-06 20:35:01.723935+00:00
176967,Lucas Luís Carvalho,"Alameda Amazonas da Lua, 3738",3,2025-03-12 04:15:01.416806+00:00,2025-03-12 04:15:01.416806+00:00
178499,Rafael do Pinto,"Beco Internacional da Serra, 8803",5,2025-03-17 11:55:01.370892+00:00,2025-03-17 11:55:01.370892+00:00
180031,Rodrigo do Silva,"Estrada Sete de Setembro da Praia, 9059",15,2025-03-22 19:35:01.676638+00:00,2025-03-22 19:35:01.676638+00:00
180314,Isabela Antônio Pinto,"Rodovia Marquês do Pacífico, 7413",5,2025-03-23 19:20:01.549792+00:00,2025-03-23 19:20:01.549792+00:00
181846,Beatriz Luís Araújo,"Rua Libertadores da Prosperidade, 3916",25,2025-03-29 03:00:01.821270+00:00,2025-03-29 03:00:01.821270+00:00
182270,Carlos Carla Alves,"Alameda Coronel das Américas, 9670",1,2025-03-30 14:20:02.145378+00:00,2025-03-30 14:20:02.145378+00:00
183802,Alexandre Larissa Silva,"Beco Zumbi dos Viajantes, 3815",19,2025-04-04 22:00:01.583905+00:00,2025-04-04 22:00:01.583905+00:00
175436,Beatriz Francisco Castro,"Avenida Barão dos Coqueiros, 4558",18,2025-03-06 20:40:01.951849+00:00,2025-03-06 20:40:01.951849+00:00
176968,Rodrigo Carolina Cavalcanti,"Praça Tiradentes da Tecnologia, 7485",13,2025-03-12 04:20:01.594580+00:00,2025-03-12 04:20:01.594580+00:00
178500,Isabela Larissa Martins,"Avenida Internacional da Paz, 4531",25,2025-03-17 12:00:01.531900+00:00,2025-03-17 12:00:01.531900+00:00
180032,Juliana Eduardo Dias,"Praça São João da Esperança, 8136",16,2025-03-22 19:40:01.961131+00:00,2025-03-22 19:40:01.961131+00:00
180315,Larissa João Souza,"Via Kennedy da Tecnologia, 4233",21,2025-03-23 19:25:01.727528+00:00,2025-03-23 19:25:01.727528+00:00
181847,Rodrigo Eduardo Gomes,"Rodovia Doutor do Vale, 7621",19,2025-03-29 03:05:02.025822+00:00,2025-03-29 03:05:02.025822+00:00
182271,Mateus Leonardo Lima,"Vila Xavier do Sol, 8017",29,2025-03-30 14:25:01.333104+00:00,2025-03-30 14:25:01.333104+00:00
183803,Juliana Márcia Mendes,"Avenida Santana dos Viajantes, 2209",8,2025-04-04 22:05:01.763895+00:00,2025-04-04 22:05:01.763895+00:00
175437,Isabela Fábio Alves,"Estrada Central dos Pássaros, 3534",27,2025-03-06 20:45:01.128868+00:00,2025-03-06 20:45:01.128868+00:00
176969,Daniela da Nascimento,"Rua Tocantins do Pacífico, 2707",5,2025-03-12 04:25:01.835696+00:00,2025-03-12 04:25:01.835696+00:00
178501,Mateus Eduardo Fernandes,"Vila Xavier da Fonte, 3524",23,2025-03-17 12:05:01.721783+00:00,2025-03-17 12:05:01.721783+00:00
180033,Henrique Carla Barbosa,"Largo Central da Harmonia, 963",11,2025-03-22 19:45:01.147603+00:00,2025-03-22 19:45:01.147603+00:00
180316,Mateus Ana Freitas,"Passagem Voluntários do Vale, 2389",28,2025-03-23 19:30:01.932575+00:00,2025-03-23 19:30:01.932575+00:00
181848,Henrique Gustavo Rodrigues,"Avenida Sete de Setembro das Américas, 7001",5,2025-03-29 03:10:01.213734+00:00,2025-03-29 03:10:01.213734+00:00
182272,Henrique Leonardo Carvalho,"Alameda Santana do Sol, 8755",26,2025-03-30 14:30:01.353875+00:00,2025-03-30 14:30:01.353875+00:00
183804,Alexandre Luís Santos,"Passagem Visconde do Lago, 7739",25,2025-04-04 22:10:02.014790+00:00,2025-04-04 22:10:02.014790+00:00
